RUC;RAZON SOCIAL;NAME_SOUND;sadsad
5839431;CONSTRUCCIONES E INVERSIONES HERLES;CONSTRUCCIONES_E_INVERSIONES_HERLES;35
8047638;CORPORACION INVERSIONES BUENA VISTA;CORPORACION_E_INVERSIONES_BUENA_VISTA;35
4336176;COUNTRY CLUB DISTRITO DE SAN ISIDRO;COUNTRY_CLUB_DISTRITO_DE_SAN_ISIDRO;35
9375842;D Y A SOLUTIONS SERVICIOS GENERALES;DE_Y_A_SOLUTIONS_SERVICIOS_GENERALES;35
9464126;GRUPO LEÓN METALMECÁNICA INDUSTRIAL;GRUPO_LEON_METALMECANICA_INDUSTRIAL;35
2795705;INNOVACIONES INDUSTRIALES SERVICIOS;INNOVACIONES_INDUSTRIALES_Y_SERVICIOS;35
6038107;INSUMOS SERVICIOS MANTENIMIENTO J M;INSUMOS_SERVICIOS_Y_MANTENIMIENTO_JOTA_Y_EME_ESE_A_CEE;35
9693899;INVERSIONES INDUSTRIALES COPACABANA;INVERSIONES_INDUSTRIALES_COPACABANA;35
8091864;LOS ENGREIDOS OLIMPICOS DE HUANCAYO;LOS_ENGREIDOS_OLIMPICOS;35
6696083;LP SOLUCIONES GASFITERIA Y ACABADOS;ELE_PE_SOLUCIONES_GASFITERIA_Y_ACABADOS;35
4493266;NEGOCIOS EMPRESARIALES TORRES PIZAN;NEGOCIOS_EMPRESARIALES_TORRES_PIZAN;35
9517688;NEGOCIOS Y SERVICIOS GENERALES MATG;NEGOCIOS_Y_SERVICIOS_GENERALES_MATG;35
5631540;PROPIETARIOS DEL EDIFICIO TIFFANY S;PROPIETARIOS_DEL_EDIFICIO_TIFANYS;35
5448969;REPRESENTACIONES Y SERVICIOS VIALGI;REPRESENTACIONES_Y_SERVICIOS_VIALGI;35
4469605;RESTAURANT TURISTICO HUERTO FLORIDO;RESTAURANT_TURISTICO_EL_HUERTO_FLORIDO;35
7055490;SERVICIOS Y ENVASADOS SOFI Y CARLES;SERVISIOS_I_ENBASADOS_SOFI_I_KARLES;35
5806482;SOPORTE Y SERVICIO TECNOLOGICA PERU;SOPORTE_Y_SERVICIO_TECNOLOGICA_PERU;35
9633277;TRANSPORTE I SERVISIOS MIL DESTINOS;TRANSPORTE_Y_SERVICIOS_MIL_DESTINOS;35
8226862;URBICUS ARQUITECTURA Y CONSTRUCCION;URBICUS_ARQUITECTURA_Y_CONSTRUCCION;35
2070166;VIAJES Y REPRESENTACIONES MUNDIALES;VIAJES_Y_REPRESENTACIONES_MUNDIALES;35
8608626;WIDE INTERNATIONAL CHAIN LOGISTICS ;WAID_INTERNASIONAL_CHEIN_LOYISTIC;35
9640695;ZORA CARVAJAL ALVAREZ JORGE ALBERTO;JORGE_ZORA;35
8383532;AGREDA VILLEGAS DENISS JOHANNATHAN;DENISS_AGREDA;34
3740675;APOLO ENVIRONMENT AND CONSTRUCTION;APOLO_ENVIRONMEN_AND_KONSTRUKSHON;34
2893012;CENTRO DE HEMODIALISIS SANTA LUCIA;HEMODIALISIS_SANTA_LUCIA;34
6923085;CENTRO MÉDICO CRISTO REY CAJAMARCA;CENTRO_MEDICO_ESPECIALIZADO_CRISTO_REY_CAJAMARCA;34
3924306;CLINICA MEDICO OCUPACIONAL CARRION;CLINICA_MEDICO;34
2747225;CONSORCIO EDUCATIVO ADOLFO BECQUER;CONSORCIO_EDUCATIVO_ADOLFO_BECQUER;34
4041048;CONSTRUCTORA E INMOBILIARIA CE EME;CONSTRUCTORA_E_INMOBILIARIA_CE_EME;34
5406651;CONSTRUCTORA E INVERSIONES L  Y  K;CONSTRUCTORA_E_INVERSIONES_ELEYKA;34
1618006;CORPORACION VILLANUEVA CONSULTORES;KORPORASION_VILLANUEVA_I_CIA_KONSULTORES;34
7532369;DOBLE U ARKITEKTURA I KONSTRUCCION;W_ARQUITECTURA_Y_CONSTRUCCION;34
6942290;ENVASADORA Y EMBOTELLADORA DE AGUA;ENVASADORA_Y_EMBOTELLADORA_DE_AGUA;34
8658406;ESTACIONES DE SERVICIOS HIDRO PERU;ESTACIONES_DE_SERVICIOS_HIDRO_PERU;34
7455695;GRÁFICA Y COMUNICACIÓN CONSULTORES;GRAFICA_Y_COMUNICACION_CONSULTORES;34
9558637;GRUPO VALENCIA INGENIERIA APLICADA;GRUPO_VALENCIA;34
5153090;GRUPOS ELECTROGENOS Y MAQUINARIAS ;GRUPOS_ELECTROGENOS_Y_MAQUINARIAS;34
5763989;INGENIERÍA CONSULTORÍA Y SERVICIOS;INGENIERIA_CONSULTORIA_Y_SERVICIOS;34
1866396;INGENIERIA DE SANEAMIENTO AMBIENTA;INGENIERIA_DE_SANEAMIENTO_AMBIENTA;34
6932114;INSTITUTO DE SALUD Y APOYO INTEGRA;INSTITUTO_DE_SALUD_Y_APOYO_INTEGRA;34
7074393;INVERSIONES SERVICIOS M & B RENTAL;INVERSIONES_Y_SERVICIOS_M_Y_B_RENTAL;34
9258472;INVERSIONES Y MECANIZADOS DIVERSOS;INVERSIONES_Y_MECANIZADOS_DIVERSOS_E_I_ERE_ELE;34
9495485;INVERSIONES Y NEGOCIOS QUINSA CUTY;INVERSIONES_Y_NEGOCIOS_QUINSA_CUTY_ESE_A_CEE;34
1707734;J Y C AUTOMATICA E INSTRUMENTACION;JOTA_Y_CE_AUTOMATICA_E_INSTRUMENTACION;34
5514608;JAIME ROBERTO DE RIVERO DE LA JARA;JAIME_ROBERTO_DE_RIVERO_DE_LA_JARA;34
1682840;LEAL CONSULTING FINANCIAL BUSINESS;LEAL_CONSULTING_Y_FINANCIAL_BUSINESS;34
7063137;MANUFACTURAS TEXTILES SUDAMERICANA;MANUFACTURAS_TEXTILES_SUDAMERICANA;34
8554418;MIMAR MULTISERVICIOS & TRANSPORTES;MULTISERVICIOS_Y_TRANSPORTES_MIMAR;34
8220447;MUNICIPALIDAD DISTRITAL BELLAVISTA;MUNICIPALIDAD_DISTRITAL_BELLAVISTA;34
7928818;MUNICIPALIDAD DISTRITAL COTABAMBAS;MUNICIPALIDAD_DISTRITAL_DE_COTABAMBAS;34
1428070;MUNICIPALIDAD DISTRITAL DE CHUSCHI;MUNICIPALIDAD_DISTRITAL_CHUSCHI;34
9397735;MUNICIPALIDAD DISTRITAL DE SICCHEZ;MUNICIPALIDAD_DISTRITAL_SICCHEZ;34
2924759;OBRAHIKA INGENIERIA Y CONSTRUCCION;OBRAHIKA_INGENIERIA_Y_CONSTRUCCION_ESE_ERE_ELE;34
5011161;PALACIOS TALAVERA ROSSIE ALEJANDRA;ROSSIE_PALACIOS;34
2550034;PARQUE DE DIVERSIONES CENTRAL PARK;PARQUE_DE_DIVERSIONES_CENTRAL_PARK;34
6347742;PIRAMIDE ARQUITECTURA E INGENIERIA;PIRAMIDE_ARQUITECTURA_E_INGENIERIA;34
4051390;SELVA TEKNOLOGIKA DE IMPORTASIONES;SELVA_TECNOLOGICA_DE_IMPORTACIONES;34
2743716;SERVICIOS CONSTRUCCIONES ALGARROBO;SERVICIOS_Y_CONSTRUCCIONES_EL_ALGARROBO;34
3303293;SERVICIOS INDUSTRIALES PERÚ TEXTIL;SERVICIOS_INDUSTRIALES_PERU_TEXTIL;34
4593147;SERVICIOS MEDICOS DE SALUD ANGELES;SERVICIOS_MEDICOS_DE_SALUD_ANGELES;34
8935906;SISTEMAS ELECTRONICOS DE SEGURIDAD;SISTEMAS_ELECTRONICOS_DE_SEGURIDAD;34
3844648;SOLUCIONES INTEGRALES DE MARKETING;SOLUCIONES_INTEGRALES_DE_MARKETIN;34
2636173;SORIANO OCADE BELLO JOANN DONATILA;SORIANO_OCADE_BELLO_JOANN_DONATILA;34
6250892;TEAMS TECHNOLOGY ESTEBAN & NICOLAS;TIMS_TEKNOLLOCHI_ESTEBAN_I_NIKOLAS;34
9620762;ALQUILERES Y SERVICIOS BRAYANCITO;ALQUILERES_Y_SERVICIOS_BRAYANCITO;33
2894852;ARMAS Y MUNICIPALIDADCIONES NORTE;ARMAS_Y_MUNICIONES_DEL_NORTE;33
7799486;CENTRO EDUCATIVO ANGELES DE JESUS;CENTRO_EDUCATIVO_ANGELES_DE_JESUS;33
3482135;COMPONENTES INDUSTRIALES DEL PERU;COMPONENTES_INDUSTRIALES_DEL_PERU_ESE_A_CEE;33
4933020;COMUNIDAD CAMPESINA DE HUARIPAMPA;COMUNIDAD_CAMPESINA_DE_HUARIPAMPA;33
4327436;CONSORCIO DE INVERSIONES SANTA FE;CONSORCIO_DE_INVERSIONES_SANTA_FE;33
5386393;CONSTRUCCIONES M Y L AND PROJECTS;CONSTRUCCIONES_M_Y_L_AND_PROJECTS;33
8422732;CONSTRUCCIONES Y ACABADOS FUENTES;KONSTRUKSIONES_I_AKABADOS_FUENTES;33
8872821;CONSTRUCCIONES Y TRANSPORTES HARD;CONSTRUCCIONES_Y_TRANSPORTES_HARD;33
3170418;CORPORATIVO Y NEGOCIACIONES ARVIC;KORPORATIVO_I_NEGOSIASIONES_ARVIC;33
4427816;EMPRESA DE TRANSPORTES CRISTO REY;EMPRESA_DE_TRANSPORTES_CRISTO_REY_ESE_ERE_ELE;33
2677004;EMPRESA DE TRANSPORTES SAN MARTIN;EMPRESA_DE_TRANSPORTES_SAN_MARTIN;33
8813101;FABRICACIONES & SERVICIOS DEL SUR;FABRICACIONES_Y_SERVICIOS_DEL_SUR;33
1964215;GRUPO HDV INGENIERIA CONSTRUCCION;GRUPO_HDV_INGENIERIA_Y_CONSTRUCCION;33
6214816;INDUSTRIAL ELECTRICAL AND CONTROL;INDUSTRIAL_ELECTRICAL_AND_CONTROL;33
4056830;INDUSTRIAL TITAN VENTAS SERVICIOS;INDUSTRIAL_TITAN_VENTAS_Y_SERVICIOS;33
4711907;INNOVA SOLUCIONES INTEGRALES PERU;INOVA_SOLUSIONES_INTEGRALES_PERU;33
6805280;INSTITUTO NACIONAL TEATRO MUSICAL;INSTITUTO_NACIONAL_DE_TEATRO_MUSICAL;33
2787098;LLONTOP DE CORTEZ ISABEL NICOLASA;LLONTOP_DE_CORTEZ_ISABEL_NICOLASA;33
1052988;MEGA CAUCHO & SERVICIOS MULTIPLES;MEGA_CAUCHO_Y_SERVICIOS_MULTIPLES;33
3936109;MONTALVO TEZEN VICTOR HUGO JUNIOR;MONTALVO_TEZEN_VICTOR_HUGO_JUNIOR;33
4770096;MULTIPLES SERVICIOS Y VENTAS KISS;MULTIPLES_SERVICIOS_Y_VENTAS_KISS;33
3225401;PARADA 811 TIENDA TALLER DE MOTOS;PARADA_811_TIENDA_Y_TALLER_DE_MOTOS;33
5650266;PROCESADORA PERU SOCIEDAD ANONIMA;PROCESADORA_PERU_SOCIEDAD_ANONIMA;33
9184030;RÍO BLANCO INGENIERÍA Y PROYECTOS;RIO_BLANCO_INGENIERIA_Y_PROYECTOS;33
7352392;SALCEDO SALCEDO ELIZABETH JULISSA;ELIZABETH_SALCEDO;33
8099709;SERVICIOS GENERALES ELECTROMOTRIZ;SERVICIOS_GENERALES_ELECTROMOTRIZ;33
4217209;STI SERVICIOS TECNICOS INTEGRALES;ESE_TE_I_SERVICIOS_TECNICOS_INTEGRALES;33
2134018;TRANSPORTES TERRESTRES NACIONALES;TRANSPORTES_TERRESTRES_NACIONALES;33
2768030;UNIDAD EDUCATIVA ANTONIO RAYMONDI;UNIDAD_EDUCATIVA_ANTONIO_RAYMONDI;33
9821710;AGROINDUSTRIAL Y GANADERA ROSITA;EMPRESA_AGROINDUSTRIAL_I_GANADERA_ROSITA;32
9450420;BRACAMONTE MONTENEGRO JORGE LUIS;BRACAMONTE_MONTENEGRO_JORGE_LUIS;32
8485016;COMPAÑÍA DE PLÁSTICOS & EMPAQUES;COMPAÑIA_DE_PLASTICOS_&_EMPAQUES;32
9030193;COMUNICIPALIDADCIPALIDADC FUTURA;COMUNICASION_FUTURA_SOSEDAD_ANONIMA_CERRADA;32
3772594;CONSULTORIA EMPRESARIAL PALACIOS;CONSULTORIA_EMPRESARIAL_PALACIOS;32
5995861;CONSULTORIO ODONTOLOGICO SANCHEZ;CONSULTORIO_ODONTOLOGICO_SANCHEZ;32
2992339;CONTRATISTAS GENERALES CAXANORTE;CONTRATISTAS_GENERALES_CAZANORTE;32
8824065;ELECTRIC SERVICE Y MANTENIMIENTO;ELECTRIC_SERVICS_Y_MANTENIMIENTO;32
7525706;EMPRESA DE TRANSPORTE TRANSLUDAL;EMPRESA_DE_TRANSPORTE_TRANSLUDAL;32
5762999;ESTTILO DIGITAL SOCIEDAD ANONIMA;ESTTILO_DIGITAL;32
8577876;EVACCO ARQUITECTURA CONSTRUCCION;EVACCO_INGENIERIA_ARQUITECTURA_Y_CONSTRUCCION;32
1752232;G Y A CONSTRUCCIONES Y PROYECTOS;GE_Y_A_CONSTRUCCIONES_Y_PROYECTOS_ESE_A_CEE;32
8435203;GAMBOA INGENIERIA Y CONSTRUCCION;GAMBOA_INGENIERIA_Y_CONSTRUCCION;32
3267388;GESTION ADMINISTRATIVA GENERALES;GESTION_ADMINISTRATIVA_GENERALES;32
6342372;GLOBAL SERVICES FOR HOSPITALS RC;GLOBAL_SERVICES_FOR_HOSPITALS_ERE_CEE_ESE_A_CEE;32
5991247;GRUPBAL SOCIEDAD ANONIMA CERRADA;GRUPBAL_SOCIEDAD_ANONIMA_CERRADA;32
1474517;IDEAS DESAROLLO Y CONSTRUCCIONES;IDEAS_DESAROLLO_Y_CONSTRUCCIONES;32
4007713;INDUSTRIAS ALIMENTICIAS CRISTIAN;INDUSTRIAS_ALIMENTISIAS_CRISTIAN;32
3888860;INGENIERIA E INVERSIONES COYLLOR;INGENIERIA_E_INVERSIONES_COYLLOR;32
1707695;INSTITUTO DE MEDICINA SAN MARCOS;INSTITUTO_DE_MEDICINA_SAN_MARCOS;32
7953719;INVERSIONES MECANIZADOS DIVERSOS;INVERSIONES_Y_MECANIZADOS_DIVERSOS;32
5486615;INVERSIONES NEGOCIOS QUINSA CUTY;INVERSIONES_Y_NEGOCIOS_QUINSA_CUTY;32
3328079;INVERSIONES Y NEGOCIOS SAN PABLO;INVERSIONES_I_NEGOSIOS_SAN_PABLO;32
2791552;IQUIAPAZA DEL CARPIO LUIS GERALD;LUIS_IQUIAPAZA;32
2704149;LOGISTICA & SERVICIOS INTEGRALES;LOGISTICA_&_SERVICIOS_INTEGRALES;32
9785279;MANTENIMIENTO INTEGRAL MECANICO ;MANTENIMIENTO_INTEGRAL_MECANICO;32
2136429;MELENDEZ VASQUEZ CHRISTIAN ROMAN;CHRISTIAN_MELENDEZ;32
8216287;MICHAEL DEMETRIO LOPEZ COCHACHIN;MICHAEL_DEMETRIO_LOPEZ_COCHACHIN;32
1921962;MULTICENTRO EL OVALO DE WILLIAMS;MULTICENTRO_EL_OVALO_DE_WILLIAMS_ESE_ERE_ELE;32
1639320;OBRAHIKA INGENIERIA CONSTRUCCION;OBRAHIKA_INGENIERIA_Y_CONSTRUCCION;32
7346394;OPERADORA DE TURISMO MAYTE TOURS;OPERADORA_DE_TURISMO_MAYTE_TOURS;32
4833259;PACÍFICO SERVICIO Y EQUIPAMIENTO;PACIFICO_SERVICIO_Y_EQUIPAMIENTO;32
3677177;PANADERÍA Y PASTELERÍA PINOCCHIO;PANADERIA_Y_PASTELERIA_PINOCCHIO;32
2071538;QUISPE ALVARADO YELITZA MARIAVEL;YELITZA_QUISPE;32
2384018;RECOBA SINFUEGOS ARMINDA YOLANDA;ARMINDA_RECOBA;32
2548008;SERVICIOS TECNICOS DE MATRICERIA;SERVICIOS_TECNICOS_DE_MATRICERIA_ESE_A_CEE;32
2130304;SISTEMAS Y TECNOLOGIAS GENERALES;SISTEMAS_Y_TECNOLOGIAS;32
1749485;SOLUCIONES HOGAR EMPRESA SHADDAI;SOLUCIONES_GENERALES_PARA_TU_HOGAR_Y_EMPRESA_SHADDAI;32
6141794;SOLUCIONES LOGÍSTICAS NOVASA SLN;SOLUCIONES_LOGISTICAS_NOVASA_SLN;32
3640421;SOLUCIONES TECNICAS INDUSTRIALES;SOLUCIONES_TECNICAS_INDUSTRIALES;32
8345034;SUMINISTRO LOGISTICA CARGA NORTE;SUMINISTRO_LOGISTICA_Y_CARGA_EL_NORTE;32
1503179;TEJADA CACERES ALEXANDER ERIKSON;TEJADA_CACERES_ALEXANDER_ERIKSON;32
9699516;UNIVERSIDAD TECNICA DE CAJAMARCA;UNIVERSIDAD_TECNICA_DE_CAJAMARCA;32
6310112;VERTIZ CONTRATISTAS Y SOLUCIONES;VERTIZ_CONTRATISTAS_Y_SOLUCIONES;32
3765821;VIVANCO CONTADORES Y CONSULTORES;VIVANCO_CONTADORES_Y_CONSULTORES;32
1722957;ZOLID BROKERS CORREDORES SEGUROS;ZOLID_BROKERS_CORREDORES_DE_SEGUROS;32
7929202;AGENCIA DE VIAJES VIAJEMOS PERÚ;AGENCIA_DE_VIAJES_VIAJEMOS_PERU;31
5671773;AGRONEGOCIOS ZAMBRANO Y ALVAREZ;AGRONEGOSIOS_SAMBRANO_I_ALVAREZ;31
8796495;AGUILAR VALDIVIESO FELIX BISMAR;AGUILAR_VALDIVIESO_FELIX_BISMAR;31
8303655;ARIES CPS Y SERVICIOS GENERALES;ARIES_CPS_Y_SERVICIOS_GENERALES;31
4758755;ASESORES & CONSULTORES JURISTAM;ASESORES_&_CONSULTORES_JURISTAM;31
2143254;BLANCO CONCEPTOS Y ARQUITECTURA;BLANCO_CONCEPTOS_Y_ARQUITECTURA_ESE_A_CEE;31
7062570;C Y R TOPOGRAFIA Y CONSTRUCCION;CE_Y_ERE_TOPOGRAFIA_Y_CONSTRUCCION_E_I_ERE_ELE;31
3647744;CLOUDFY SOLUCIONES TECNOLÓGICAS;CLOUDFY_SOLUCIONES_TECNOLOGICAS;31
3080443;COMUNICIPALIDADDAD HUANCAPALLAC;ASOCIACION_COMUNIDAD_LOCAL_DE_ADMINISTRACION_HUANCAPALLAC;31
8427765;CONSTRUCCIONES Y SERVICIOS OEVN;CONSTRUCCIONES_Y_SERVICIOS_OEVN;31
6529662;CONSTRUCTORA CONSULTORA ACUARIO;CONSTRUCTORA_Y_CONSULTORA_ACUARIO;31
3901004;CONSULTORES CONSTRUCTORES M & M;CONSULTORES_Y_CONSTRUCTORES_EME_Y_EME;31
4905103;CONSULTORES Y CONSTRUCTORES M M;CONSULTORES_Y_CONSTRUCTORES_EME_Y_EME_E_I_ERE_ELE;31
9647775;CONTRATISTAS TELECOMUNICACIONES;ASOCIADOS_Y_CONTRATISTAS_DE_TELECOMUNICACIONES;31
5764815;CORPORACION TAPIA DEL ALTO MAYO;CORPORACION_TAPIA_DEL_ALTO_MAYO;31
2295858;CORPORACIÓN TURÍSTICA DEL CUSCO;CORPORACION_TURISTICA_DEL_CUSCO_ALTAMIRA;31
9074512;E. TRANSPORTES DEL NORTE OLIVER;TRANSPORTES_DEL_NORTE_OLIVER;31
2257583;EMPRESA DE TRANSPORTE GYA TOURS;EMPRESA_DE_TRANSPORTE_GE_Y_A_TURS;31
5496864;ESCUELA INTERNACIONAL DE VENTAS;ESCUELA_INTERNACIONAL_DE_VENTAS;31
6318347;GRUPO EDUCATIVO MIS ESTRELLITAS;GRUPO_EDUCATIVO_MIS_ESTRELLITAS;31
3033347;GRUPO HUAMÁN & LAURA INGENIEROS;GRUPO_HUAMAN_Y_LAURA_INGENIEROS;31
2149077;HERMANOS AO SERVICIOS GENERALES;HERMANOS_AO_SERVICIOS_GENERALES;31
3108835;IMPORTACIONES FERREFUERTES PERU;IMPORTASIONES_FERREFUERTES_PERU;31
9140231;INDUSTRIA METALICA MECANICA ALC;INDUSTRIA_METALIKA_MEKANIKA_ALC;31
6424474;INVERSIONES ASUNCION DE LA CRUZ;INVERSIONES_ASUNCION_DE_LA_CRUZ;31
7298365;INVERSIONES GENERALES MULLISACA;INVERSIONES_JENERALES_MULLISAKA;31
2245086;INVERSIONES VALENTINA & NATHALY;INVERSIONES_VALENTINA_&_NATHALY;31
3942045;K Y M CONSTRUCTORA INMOBILIARIA;KA_Y_EME_CONSTRUCTORA;31
7874138;L Y V REPUESTOS E IMPORTACIONES;ELE_Y_VE_REPUESTOS_E_IMPORTACIONES;31
9106655;LA ROCA PERÚ GRUPO INMOBILIARIO;LA_ROCA_PERU_GRUPO_INMOBILIARIO;31
1996387;M Y L ORTOPEDIA Y TRAUMATOLOGIA;EME_Y_LE_ORTOPEDIA_Y_TRAUMATOLOGIA;31
7765697;MADERAS NEGOCIACIONES EXIMPORT ;MADERAS_NEGOCIACIONES_EXIMPORT_JHERINB;31
3736799;MUNICIPALIDADCIPALIDAD CACHACHI;MUNISIPALIDAD_DISTRITAL_CACHACHI;31
1818161;MUNICIPALIDADCIPALIDAD PIMENTEL;MUNISIPALIDAD_DISTRITAL_PIMENTEL;31
1691382;OSORES PAUCARCHUCO WILLARD SAUL;OSORES_PAUCARCHUCO_WILLARD_SAUL;31
4520210;PENAS VASQUEZ HUGO JOSE EDGARDO;HUGO_PENAS;31
5340073;PERU MOTORS SERVICIOS GENERALES;PERU_MOTORS_SERVICIOS_GENERALES;31
3167028;PRODUCTORES TEXTILES DE GAMARRA;ASOCIACION_DE_PRODUCTORES_TEXTILES_DE_GAMARRA;31
6339832;PROVEEDOR SOLUCIONES INTEGRALES;PROVEEDOR_EMPRESARIAL_DE_SOLUCIONES_INTEGRALES;31
2738025;PROYECTOS Y DECORACIONES ESTELA;PROYECTOS_Y_DECORACIONES_ESTELA;31
6435367;ROMERO NARCISO SEGUNDO VALENTIN;VALENTIN_ROMERO;31
7541776;SERVICIOS GENERALES TONAMI PERU;SERVICIOS_GENERALES_TONAMI_PERU;31
7123392;SOLUCIONES EDUCATIVAS DIGITALES;SOLUCIONES_EDUCATIVAS_DIGITALES;31
6611450;SUMINISTROS MINEROS HIDRAULICOS;SUMINISTROS_MINEROS_HIDRAULICOS_ESE_A_CEE;31
3127599;SUMINISTROS MINEROS HIDRAULICOS;SUMINISTROS_MINEROS_HIDRAULICOS;31
6241680;TECNOVIAS Y SERVICIOS GENERALES;TECNOVIAS_Y_SERVICIOS_GENERALES;31
1154090;TELE CABLE M & V CONSTRUCCIONES;TELE_CABLE_EME_Y_VE;31
8440892;TRANSPORTE LOGISTICO NIÑO JESUS;TRANSPORTE_LODJISTIKO_NINO_JESUS;31
3161934;TRANSPORTES CONTINENTAL SERVICE;TRANSPORTES_CONTINENTAL_SERVIS;31
2381559;TRANSPORTES SERVICIOS SAGITARIO;EMPRESA_DE_TRANSPORTES_Y_SERVICIOS_GENERALES_SAGITARIO;31
9710378;VALDIVIA VALDIVIA CARLOS MANUEL;VALDIVIA_VALDIVIA;31
1273824;VIRCATEX INTERNATIONAL SOURCING;VIRCATEX_INTERNATIONAL_SOURCING;31
4084139;VIVEMAS SERVICIOS INMOBILIARIOS;VIVEMAS_SERVICIOS_INMOBILIARIOS_ESE_A_CEE;31
4235169;VIVEMAS SERVICIOS INMOBILIARIOS;VIVEMAS_SERVICIOS_INMOBILIARIOS;31
4387121;ATENCIÓN Y CUIDADO PRE ESCOLAR;ATENCION_Y_CUIDADO_PRE_ESCOLAR;30
9719984;AVPINGS CONTRATISTAS GENERALES;APINGS_CONTRATISTAS_GENERALES;30
5286495;C E P NTRA SENORA DE LA MERCED;CIEPI_NUESTRA_SEÑORA_DE_LA_MERCERD;30
2998652;CACERES DE BENAVENTE ANA MARIA;KASERES_BENAVENTE;30
1375442;CANALES CONTRATISTAS GENERALES;CANALES_CONTRATISTAS_GENERALES;30
2523656;CENTRO EDUCATIVO PARROQUIAL SE;CENTRO_EDUCATIVO_PARROQUIAL;30
2076121;CENTRO INVESTIGACION EDUCACION;CENTRO_INVESTIGACION_EDUCACION;30
9114100;CENTRO ODONTOLÓGICO DIGITAL 3D;CENTRO_ODONTOLOGICO_DIGITAL_3D;30
5243955;CLINICA VETERINARIA PACHACAMAC;CLINICA_VETERINARIA_PACHACAMAC;30
1033280;COEX INGENIERIA Y CONSTRUCCION;COEX_INGENIERIA_Y_CONSTRUCCION;30
7973539;CONSORCIO MARÍA DE LOS ÁNGELES;CONSORCIO_MARIA_DE_LOS_ANGELES;30
3430763;CONSORCIO RIEGO CHALLHUAHUACHO;CONSORCIO_RIEGO_CHALLHUAHUACHO;30
8961373;CONSTRUCCIONES N & E ANGELITOS;CONSTRUCCIONES_N_Y_E_LOS_ANGELITOS;30
8922808;CONSTRUCTORA MINERA Y AGRICOLA;CONSTRUCTORA_MINERA_Y_AGRICOLA_ESE_A;30
6398886;CORPORACIÓN AVANZA Y ASOCIADOS;CORPORACION_AVANZA_Y_ASOCIADOS;30
2635629;CORPORACION INDUSTRIAL INCAICO;CORPORACION_INDUSTRIAL_INCAICO;30
8391622;CORPORACION RASEL CONTRATISTAS;CORPORACION_RASEL_CONTRATISTAS;30
1817047;DANILA ELIZABETH QUISPE JARITA;ELIZABETH_DANILA;30
5936259;DESARROLLO INTEGRAL PREVENTIVO;DESARROLLO_INTEGRAL_PREVENTIVO;30
5664466;E. TRANSPORTE Y SERVICIO LOPEZ;TRANSPORTES_Y_SERVICIO_LOPEZ;30
3534622;E. TRANSPORTES SELVA AMAZONICA;TRANSPORTES_SELVA_AMAZONICA;30
2544962;EMPRESA DE SERVICIOS MULTIPLES;EMPRESA_DE_SERVICIOS_MULTIPLES;30
8059679;EMPRESA DE TRANSPORTES MOLISSA;EMPRESA_DE_TRANSPORTES_MOLISSA;30
9048389;EMPRESA DISTRIBUIDORA OCELIGAS;EMPRESA_DISTRIBUIDORA_DE_GAS_I_AKSESORIOS_OSELIGAS;30
1793771;ESTACIÓN DE SERVICIOS EL PROFE;ESTACION_DE_SERVICIOS_EL_PROFE;30
3107485;EXPRESO TURÍSTICO DIOS ES AMOR;EXPRESO_TURISTICO_DIOS_ES_AMOR;30
4283818;G & A CONSTRUCCIONES PROYECTOS;GE_Y_A_CONSTRUCCIONES_Y_PROYECTOS;30
9743399;GESTORES EN MEJORA DE LA SALUD;HESTORES_EN_MEJORA_DE_LA_SALUD;30
1646845;GLOBAL INTERNATIONAL RESOURCES;GLOBAL_INTERNATIONAL_RESOURCES;30
5356281;HORSUM Y BUND PERU INVESTMENTS;HORSUM_Y_BUND_PERU_INVESTMENTS;30
9419769;INDUSTRIA PERUANA DE ACRILICOS;INDUSTRIA_PERUANA_DE_ACRILICOS;30
4432302;INFORMATION TECNOLOGY SERVICES;INFORMATION_TECNOLOGY;30
6795588;INGENIERIA Y GESTION PROYECTOS;SERVICIOS_DE_INGENIERIA_CONSTRUCCION_Y_GESTION_DE_PROYECTOS;30
4068294;INNOVACION Y ECOLOGIA APLICADA;INNOVACION_Y_ECOLOGIA_APLICADA;30
4858874;INOCENTE CHAMORRO PAUL ARCENIO;PAUL_INOCENTE;30
9825318;INSTITUCION EDUCATIVA EBENEZER;INSTITUCION_EDUCATIVA_EBENEZER_ESE_ERE_ELE;30
9563938;INSTITUCION EDUCATIVA EBENEZER;INSTITUCION_EDUCATIVA_EBENEZER;30
2380093;INTECHPERU SYSTEM AND SOLUTION;I_ENE_TE_E_CEE_HACHE_PE_ERE_U_SYSTEM_AND_SOLUTION_ESE_A_CEE;30
5445570;INVERSIONES ALEXANDER Y ARIANA;INVERSIONES_ALEXANDER_Y_ARIANA;30
6441250;INVERSIONES TRANSPORTES ZAVALA;INVERSIONES_TRANSPORTES_ZAVALA_E_I_ERE_ELE;30
6358793;INVERSIONES TRANSPORTES ZAVALA;INVERSIONES_TRANSPORTES_ZAVALA;30
4610245;INVERSIONES Y SERVICIOS H.G.V.;INVERSIONES_Y_SERVICIOS_H.G.V.;30
7517661;INVERSIONES Y TRANSPORTES RIGO;INVERSIONES_Y_TRANSPORTES_RIGO;30
7952171;INVSERSIONES FRANCISCO PIZARRO;INVSERSIONES_FRANCISCO_PIZARRO;30
